Unnamed: 0,TFF,CT,TAV,SHOT_COUNT,STATISTICS_ID,MOLD_ID,MOLD_CODE,COUNTER_ID,CDATA_ID,SC,WACT,ACT,TOOLING_TYPE,TOTAL_CAVITIES,max_shots,DATE,HOUR,LIFE_CYCLE,PHASE
0,20211105033015,0.0,179.0,470,1688973,120142,TOOL002235,NCM2115I01030,1688967,470,194.0,210,injection,8,1000000,20211105,2021110503,0.00047,1
1,20211105043017,0.0,176.0,0,1689244,120142,TOOL002235,NCM2115I01030,1689243,470,194.0,210,injection,8,1000000,20211105,2021110504,0.00047,1
2,20211105053019,0.0,174.0,0,1689508,120142,TOOL002235,NCM2115I01030,1689504,470,194.0,210,injection,8,1000000,20211105,2021110505,0.00047,1
3,20211105063022,0.0,173.0,0,1690223,120142,TOOL002235,NCM2115I01030,1690222,470,194.0,210,injection,8,1000000,20211105,2021110506,0.00047,1
4,20211105073024,0.0,177.0,0,1690500,120142,TOOL002235,NCM2115I01030,1690499,470,194.0,210,injection,8,1000000,20211105,2021110507,0.00047,1
5,20211105083026,0.0,184.0,0,1690762,120142,TOOL002235,NCM2115I01030,1690759,470,194.0,210,injection,8,1000000,20211105,2021110508,0.00047,1
6,20211105093028,0.0,191.0,0,1691029,120142,TOOL002235,NCM2115I01030,1691023,470,194.0,210,injection,8,1000000,20211105,2021110509,0.00047,1
7,20211105103030,0.0,192.0,0,1691308,120142,TOOL002235,NCM2115I01030,1691297,470,194.0,210,injection,8,1000000,20211105,2021110510,0.00047,1
8,20211105113032,0.0,183.0,0,1691573,120142,TOOL002235,NCM2115I01030,1691572,470,194.0,210,injection,8,1000000,20211105,2021110511,0.00047,1
9,20211105123034,0.0,179.0,0,1691847,120142,TOOL002235,NCM2115I01030,1691846,470,194.0,210,injection,8,1000000,20211105,2021110512,0.00047,1
10,20211105133037,0.0,182.0,0,1692116,120142,TOOL002235,NCM2115I01030,1692113,470,194.0,210,injection,8,1000000,20211105,2021110513,0.00047,1
11,20211105143039,0.0,178.0,0,1692432,120142,TOOL002235,NCM2115I01030,1692431,470,194.0,210,injection,8,1000000,20211105,2021110514,0.00047,1
12,20211105153041,0.0,180.0,0,1692691,120142,TOOL002235,NCM2115I01030,1692690,470,194.0,210,injection,8,1000000,20211105,2021110515,0.00047,1
13,20211105163043,0.0,179.0,0,1692954,120142,TOOL002235,NCM2115I01030,1692951,470,194.0,210,injection,8,1000000,20211105,2021110516,0.00047,1
14,20211105173045,0.0,185.0,0,1693219,120142,TOOL002235,NCM2115I01030,1693218,470,194.0,210,injection,8,1000000,20211105,2021110517,0.00047,1
15,20211105183047,0.0,193.0,0,1693530,120142,TOOL002235,NCM2115I01030,1693529,470,194.0,210,injection,8,1000000,20211105,2021110518,0.00047,1
16,20211105193049,208.0,200.0,164,1693788,120142,TOOL002235,NCM2115I01030,1693787,634,194.0,210,injection,8,1000000,20211105,2021110519,0.000634,1
17,20211105203051,208.0,207.0,173,1694061,120142,TOOL002235,NCM2115I01030,1694058,807,194.0,210,injection,8,1000000,20211105,2021110520,0.000807,1
18,20211105213054,207.0,210.0,174,1694323,120142,TOOL002235,NCM2115I01030,1694321,981,194.0,210,injection,8,1000000,20211105,2021110521,0.000981,1
19,20211105223056,207.0,213.0,116,1694597,120142,TOOL002235,NCM2115I01030,1694596,1097,194.0,210,injection,8,1000000,20211105,2021110522,0.001097,1
20,20211105233058,247.0,212.0,122,1694826,120142,TOOL002235,NCM2115I01030,1694823,1219,194.0,210,injection,8,1000000,20211105,2021110523,0.001219,1
21,20211106003100,247.0,212.0,145,1695107,120142,TOOL002235,NCM2115I01030,1695104,1364,194.0,210,injection,8,1000000,20211106,2021110600,0.001364,1
22,20211106013102,247.0,212.0,146,1695373,120142,TOOL002235,NCM2115I01030,1695372,1510,194.0,210,injection,8,1000000,20211106,2021110601,0.00151,1
23,20211106023104,247.0,215.0,145,1695675,120142,TOOL002235,NCM2115I01030,1695672,1655,194.0,210,injection,8,1000000,20211106,2021110602,0.001655,1
24,20211106033106,247.0,214.0,146,1695939,120142,TOOL002235,NCM2115I01030,1695936,1801,194.0,210,injection,8,1000000,20211106,2021110603,0.001801,1
25,20211106043109,247.0,216.0,145,1696194,120142,TOOL002235,NCM2115I01030,1696191,1946,194.0,210,injection,8,1000000,20211106,2021110604,0.001946,1
26,20211106053111,247.0,218.0,146,1696451,120142,TOOL002235,NCM2115I01030,1696450,2092,194.0,210,injection,8,1000000,20211106,2021110605,0.002092,1
27,20211106063113,238.0,216.0,151,1697254,120142,TOOL002235,NCM2115I01030,1697251,2243,194.0,210,injection,8,1000000,20211106,2021110606,0.002243,1
28,20211106073115,237.0,220.0,29,1697513,120142,TOOL002235,NCM2115I01030,1697512,2272,194.0,210,injection,8,1000000,20211106,2021110607,0.002272,1
29,20211106083118,238.0,215.0,57,1697803,120142,TOOL002235,NCM2115I01030,1697802,2329,194.0,210,injection,8,1000000,20211106,2021110608,0.002329,1
30,20211106093120,0.0,217.0,0,1698068,120142,TOOL002235,NCM2115I01030,1698066,2329,194.0,210,injection,8,1000000,20211106,2021110609,0.002329,1
31,20211106103122,238.0,216.0,1,1698332,120142,TOOL002235,NCM2115I01030,1698330,2330,194.0,210,injection,8,1000000,20211106,2021110610,0.00233,1
32,20211106113125,238.0,215.0,153,1698596,120142,TOOL002235,NCM2115I01030,1698595,2483,194.0,210,injection,8,1000000,20211106,2021110611,0.002483,1
33,20211106123127,218.0,215.0,167,1698862,120142,TOOL002235,NCM2115I01030,1698856,2650,194.0,210,injection,8,1000000,20211106,2021110612,0.00265,1
34,20211106133129,207.0,218.0,174,1699122,120142,TOOL002235,NCM2115I01030,1699121,2824,194.0,210,injection,8,1000000,20211106,2021110613,0.002824,1
35,20211106143131,207.0,217.0,173,1699386,120142,TOOL002235,NCM2115I01030,1699382,2997,194.0,210,injection,8,1000000,20211106,2021110614,0.002997,1
36,20211106153134,208.0,219.0,174,1699648,120142,TOOL002235,NCM2115I01030,1699647,3171,194.0,210,injection,8,1000000,20211106,2021110615,0.003171,1
37,20211106163136,207.0,219.0,173,1699914,120142,TOOL002235,NCM2115I01030,1699910,3344,194.0,210,injection,8,1000000,20211106,2021110616,0.003344,1
38,20211106173138,207.0,220.0,174,1700174,120142,TOOL002235,NCM2115I01030,1700173,3518,194.0,210,injection,8,1000000,20211106,2021110617,0.003518,1
39,20211106183140,208.0,221.0,173,1700439,120142,TOOL002235,NCM2115I01030,1700436,3691,194.0,210,injection,8,1000000,20211106,2021110618,0.003691,1
40,20211106193143,208.0,221.0,174,1700701,120142,TOOL002235,NCM2115I01030,1700699,3865,194.0,210,injection,8,1000000,20211106,2021110619,0.003865,1
41,20211106203145,208.0,221.0,173,1700966,120142,TOOL002235,NCM2115I01030,1700962,4038,194.0,210,injection,8,1000000,20211106,2021110620,0.004038,1
42,20211106213147,208.0,222.0,174,1701231,120142,TOOL002235,NCM2115I01030,1701228,4212,194.0,210,injection,8,1000000,20211106,2021110621,0.004212,1
43,20211106223149,207.0,219.0,169,1701492,120142,TOOL002235,NCM2115I01030,1701488,4381,194.0,210,injection,8,1000000,20211106,2021110622,0.004381,1
44,20211106233152,208.0,218.0,173,1701730,120142,TOOL002235,NCM2115I01030,1701729,4554,194.0,210,injection,8,1000000,20211106,2021110623,0.004554,1
45,20211107003155,207.0,212.0,174,1702007,120142,TOOL002235,NCM2115I01030,1702004,4728,194.0,210,injection,8,1000000,20211107,2021110700,0.004728,1
46,20211107013157,207.0,211.0,173,1702268,120142,TOOL002235,NCM2115I01030,1702267,4901,194.0,210,injection,8,1000000,20211107,2021110701,0.004901,1
47,20211107023159,207.0,209.0,174,1702571,120142,TOOL002235,NCM2115I01030,1702570,5075,194.0,210,injection,8,1000000,20211107,2021110702,0.005075,1
48,20211107033201,208.0,208.0,173,1702883,120142,TOOL002235,NCM2115I01030,1702882,5248,194.0,210,injection,8,1000000,20211107,2021110703,0.005248,1
49,20211107043203,207.0,206.0,174,1703144,120142,TOOL002235,NCM2115I01030,1703143,5422,194.0,210,injection,8,1000000,20211107,2021110704,0.005422,1
50,20211107053205,207.0,207.0,173,1703403,120142,TOOL002235,NCM2115I01030,1703402,5595,194.0,210,injection,8,1000000,20211107,2021110705,0.005595,1
51,20211107063207,208.0,208.0,174,1704248,120142,TOOL002235,NCM2115I01030,1704247,5769,194.0,210,injection,8,1000000,20211107,2021110706,0.005769,1
52,20211107073209,208.0,208.0,173,1704511,120142,TOOL002235,NCM2115I01030,1704510,5942,194.0,210,injection,8,1000000,20211107,2021110707,0.005942,1
53,20211107083211,208.0,207.0,173,1704776,120142,TOOL002235,NCM2115I01030,1704773,6115,194.0,210,injection,8,1000000,20211107,2021110708,0.006115,1
54,20211107093213,207.0,207.0,174,1705037,120142,TOOL002235,NCM2115I01030,1705036,6289,194.0,210,injection,8,1000000,20211107,2021110709,0.006289,1
55,20211107103215,208.0,207.0,173,1705301,120142,TOOL002235,NCM2115I01030,1705300,6462,194.0,210,injection,8,1000000,20211107,2021110710,0.006462,1
56,20211107113218,208.0,213.0,174,1705556,120142,TOOL002235,NCM2115I01030,1705555,6636,194.0,210,injection,8,1000000,20211107,2021110711,0.006636,1
57,20211107123220,207.0,218.0,173,1705819,120142,TOOL002235,NCM2115I01030,1705818,6809,194.0,210,injection,8,1000000,20211107,2021110712,0.006809,1
58,20211107133222,208.0,217.0,174,1706082,120142,TOOL002235,NCM2115I01030,1706081,6983,194.0,210,injection,8,1000000,20211107,2021110713,0.006983,1
59,20211107143224,208.0,217.0,173,1706349,120142,TOOL002235,NCM2115I01030,1706348,7156,194.0,210,injection,8,1000000,20211107,2021110714,0.007156,1
60,20211107153226,208.0,217.0,174,1706613,120142,TOOL002235,NCM2115I01030,1706612,7330,194.0,210,injection,8,1000000,20211107,2021110715,0.00733,1
61,20211107163228,208.0,219.0,173,1706876,120142,TOOL002235,NCM2115I01030,1706875,7503,194.0,210,injection,8,1000000,20211107,2021110716,0.007503,1
62,20211107173231,207.0,220.0,174,1707139,120142,TOOL002235,NCM2115I01030,1707138,7677,194.0,210,injection,8,1000000,20211107,2021110717,0.007677,1
