Unnamed: 0,TFF,CT,TAV,SHOT_COUNT,STATISTICS_ID,MOLD_ID,MOLD_CODE,COUNTER_ID,CDATA_ID,SC,WACT,ACT,TOOLING_TYPE,TOTAL_CAVITIES,max_shots,DATE,HOUR,LIFE_CYCLE,PHASE
0,20201208152849,0.0,308,0,5556000,5534127,T122491,NCM2042I01076,5555927,25,330.0,330.0,Hard Tool,,1000000,20201208,2020120815,2.5e-05,1
1,20201208162849,0.0,306,0,5556075,5534127,T122491,NCM2042I01076,5556002,25,330.0,330.0,Hard Tool,,1000000,20201208,2020120816,2.5e-05,1
2,20201208172850,0.0,306,0,5556148,5534127,T122491,NCM2042I01076,5556077,25,330.0,330.0,Hard Tool,,1000000,20201208,2020120817,2.5e-05,1
3,20201208182851,0.0,305,0,5556221,5534127,T122491,NCM2042I01076,5556150,25,330.0,330.0,Hard Tool,,1000000,20201208,2020120818,2.5e-05,1
4,20201208192852,0.0,304,0,5556294,5534127,T122491,NCM2042I01076,5556223,25,330.0,330.0,Hard Tool,,1000000,20201208,2020120819,2.5e-05,1
5,20201208203512,0.0,302,0,5564510,5534127,T122491,NCM2042I01076,5564439,25,330.0,330.0,Hard Tool,,1000000,20201208,2020120820,2.5e-05,1
6,20201208213515,0.0,303,0,5589395,5534127,T122491,NCM2042I01076,5589322,25,330.0,330.0,Hard Tool,,1000000,20201208,2020120821,2.5e-05,1
7,20201208223515,0.0,301,0,5589468,5534127,T122491,NCM2042I01076,5589397,25,330.0,330.0,Hard Tool,,1000000,20201208,2020120822,2.5e-05,1
8,20201208233516,0.0,302,0,5589541,5534127,T122491,NCM2042I01076,5589470,25,330.0,330.0,Hard Tool,,1000000,20201208,2020120823,2.5e-05,1
9,20201209003517,0.0,301,0,5589614,5534127,T122491,NCM2042I01076,5589543,25,330.0,330.0,Hard Tool,,1000000,20201209,2020120900,2.5e-05,1
10,20201209013525,0.0,300,0,5596687,5534127,T122491,NCM2042I01076,5596616,25,330.0,330.0,Hard Tool,,1000000,20201209,2020120901,2.5e-05,1
11,20201209023525,0.0,298,0,5596760,5534127,T122491,NCM2042I01076,5596689,25,330.0,330.0,Hard Tool,,1000000,20201209,2020120902,2.5e-05,1
12,20201209033534,0.0,299,0,5605691,5534127,T122491,NCM2042I01076,5605620,25,330.0,330.0,Hard Tool,,1000000,20201209,2020120903,2.5e-05,1
